17.24	2.8746
17.25	2.761
17.26	2.7268
17.27	2.2501
17.28	2.3791
17.29	2.8373
17.3	2.4582
17.31	2.3043
17.32	2.1344
17.33	2.4609
17.34	2.0251
17.35	2.9943
17.36	2.2379
17.37	2.0754
17.38	2.2967
17.39	2.2726
17.4	2.6815
17.41	2.2756
17.42	1.7785
17.43	1.9533
17.44	1.9087
17.45	1.6958
17.46	2.3581
17.47	2.1922
17.48	2.0602
17.49	2.0026
17.5	2.6514
17.51	1.6927
17.52	2.3296
17.53	2.5537
17.54	2.3294
17.55	2.306
17.56	1.9637
17.57	1.9866
17.58	2.3663
17.59	2.3301
17.6	2.8238
17.61	2.1585
17.62	2.0258
17.63	1.6636
17.64	2.1134
17.65	1.769
17.66	2.8096
17.67	1.9004
17.68	1.5034
17.69	2.2301
17.7	2.3506
17.71	2.5525
17.72	2.3404
17.73	2.5084
17.74	2.5363
17.75	3.2838
17.76	2.4132
17.77	2.8493
17.78	2.7226
17.79	2.6858
17.8	2.2192
17.81	3.2215
17.82	2.5454
17.83	2.4518
17.84	2.8316
17.85	2.1322
17.86	3.0146
17.87	2.4948
17.88	2.4534
17.89	2.5889
17.9	3.1713
17.91	2.7473
17.92	3.2262
17.93	2.9311
17.94	3.125
17.95	3.1831
17.96	3.1465
17.97	3.5729
17.98	3.0881
17.99	3.4764
18.00	3.5778
18.01	3.5269
18.02	3.3505
18.03	3.1583
18.04	3.3462
18.05	3.4589
18.06	2.6706
18.07	2.9045
18.08	3.0972
18.09	2.7204
18.1	2.9879
18.11	2.6894
18.12	3.5079
18.13	3.2561
18.14	3.3532
18.15	3.1884
18.16	2.2182
18.17	2.9366
18.18	3.3685
18.19	2.6478
18.2	2.6209
18.21	2.1188
18.22	2.7926
18.23	2.7086
18.24	2.9703
18.25	3.2288
18.26	3.1646
18.27	3.0021
18.28	2.9358
18.29	2.3266
18.3	2.8979
18.31	3.035
18.32	2.1499
18.33	2.6058
18.34	2.712
18.35	2.92
18.36	2.6788
18.37	3.2325
18.38	2.7973
18.39	2.7061
18.4	3.294
18.41	2.9183
18.42	2.533
18.43	3.2403
18.44	3.435
18.45	3.0608
18.46	3.2491
18.47	2.761
18.48	3.8675
18.49	3.3806
18.5	3.2211
18.51	3.4634
18.52	3.2168
18.53	3.0087
18.54	3.0632
18.55	3.3376
18.56	3.713
18.57	3.1483
18.58	3.0563
18.59	3.2892
18.6	3.6974
18.61	3.8371
18.62	3.4444
18.63	3.3114
18.64	3.5714
18.65	3.4906
18.66	3.5341
18.67	3.5398
18.68	3.6594
18.69	3.5351
18.7	2.9654
18.71	3.4354
18.72	3.2581
18.73	3.3685
18.74	3.098
18.75	3.5466
18.76	3.3797
18.77	3.0987
18.78	2.8001
18.79	2.9279
18.8	2.454
18.81	2.71
18.82	2.909
18.83	3.0436
18.84	3.0138
18.85	2.3948
18.86	2.0723
18.87	2.5936
18.88	2.4785
18.89	2.9595
18.9	2.9466
18.91	2.7624
18.92	3.4333
18.93	3.607
18.94	3.5021
18.95	3.4486
18.96	3.679
18.97	3.3526
18.98	3.6707
18.99	3.0799
19.00	3.1794
19.01	2.5749
19.02	3.019
19.03	3.7141
19.04	2.8335
19.05	3.3593
19.06	3.9262
19.07	3.1365
19.08	3.2169
19.09	3.3821
19.1	3.1056
19.11	3.5243
19.12	3.5992
19.13	3.6998
19.14	3.0972
19.15	3.8911
19.16	3.6536
19.17	3.1737
19.18	3.764
19.19	3.5122
19.2	2.9135
19.21	2.8296
19.22	3.2092
19.23	2.7272
19.24	3.3237
19.25	2.8869
19.26	3.5303
19.27	3.6744
19.28	3.6194
19.29	3.4901
19.3	3.1772
19.31	3.5518
19.32	3.1213
19.33	3.6277
19.34	3.4195
19.35	2.4665
19.36	2.93
19.37	2.7461
19.38	2.886
19.39	2.848
19.4	2.7295
19.41	3.1372
19.42	3.1593
19.43	3.5514
19.44	2.5441
19.45	3.0761
19.46	2.8402
19.47	2.9358
19.48	3.1467
19.49	2.7559
19.5	2.6622
19.51	3.1094
19.52	2.9809
19.53	2.4188
19.54	2.9617
19.55	2.2338
19.56	2.465
19.57	2.697
19.58	3.2738
19.59	3.251
19.6	2.8007
19.61	2.8449
19.62	2.622
19.63	2.8554
19.64	2.9265
19.65	3.3009
19.66	2.8254
19.67	2.8887
19.68	3.2997
19.69	3.6455
19.7	3.0566
19.71	3.5175
19.72	3.0924
19.73	3.1077
19.74	3.912
19.75	2.6332
19.76	2.3454
19.77	2.8077
19.78	2.8402
19.79	2.9174
19.8	2.928
19.81	3.3191
19.82	2.9689
19.83	2.8456
19.84	2.923
19.85	2.0273
19.86	2.9118
19.87	2.7825
19.88	2.2043
19.89	2.8654
19.9	3.2222
19.91	2.8075
19.92	2.712
19.93	2.3088
19.94	2.3764
19.95	2.44
19.96	2.2383
19.97	2.892
19.98	2.9175
19.99	2.9933
20.00	2.1864
20.01	2.9062
20.02	2.6127
20.03	2.8845
20.04	2.8791
20.05	3.1305
20.06	2.4931
20.07	3.1416
20.08	2.6546
20.09	2.5565
20.1	2.1941
20.11	2.5761
20.12	2.1533
20.13	2.2626
20.14	2.1581
20.15	2.8112
20.16	2.6171
20.17	2.2904
20.18	2.2421
20.19	2.9171
20.2	2.9594
20.21	1.659
20.22	2.5562
20.23	2.7987
20.24	2.5841
20.25	2.91
20.26	2.9267
20.27	2.3617
20.28	2.8196
20.29	2.5138
20.3	2.3247
20.31	1.7277
20.32	2.1319
20.33	2.3496
20.34	2.5469
20.35	2.2797
20.36	2.2998
20.37	1.9113
20.38	2.2732
20.39	2.0905
20.4	1.8679
20.41	2.4963
20.42	2.438
20.43	1.7394
20.44	2.2003
20.45	2.211
20.46	2.2595
20.47	2.1328
20.48	1.9494
20.49	2.618
20.5	2.2241
20.51	2.6619
20.52	2.587
20.53	2.2286
20.54	2.2735
20.55	1.9412
20.56	2.2301
20.57	2.1941
20.58	2.4543
20.59	1.9476
20.6	1.9592
20.61	2.4794
20.62	2.3104
20.63	1.8032
20.64	2.0212
20.65	2.1707
20.66	2.0566
20.67	2.812
20.68	2.4624
20.69	2.5325
20.7	2.477
20.71	2.0789
20.72	2.1733
20.73	2.8198
20.74	2.3386
20.75	2.0703
20.76	2.4856
20.77	2.0685
20.78	2.6889
20.79	1.8348
20.8	2.6995
20.81	1.7126
20.82	2.0682
20.83	2.1319
20.84	2.2996
20.85	1.956
20.86	2.5143
20.87	2.1711
20.88	2.0895
20.89	2.3489
20.9	2.0016
20.91	1.9643
20.92	2.013
20.93	1.9779
20.94	2.1029
20.95	1.9289
20.96	1.931
20.97	1.2125
20.98	2.0085
20.99	1.982
21.00	1.69
21.01	1.8994
21.02	2.4795
21.03	2.1257
21.04	1.7998
21.05	1.7465
21.06	2.4963
21.07	1.9912
21.08	2.2933
21.09	2.6578
21.1	2.2815
21.11	2.4937
21.12	2.18
21.13	1.7512
21.14	2.263
21.15	1.9821
21.16	2.2922
21.17	1.1497
21.18	1.7278
21.19	1.8357
21.2	1.8831
21.21	1.8718
21.22	1.442
21.23	1.7274
21.24	2.1755
21.25	2.2261
21.26	1.8584
21.27	1.7019
21.28	2.0161
21.29	1.8468
21.3	2.1116
21.31	2.3033
21.32	1.3383
21.33	2.0317
21.34	1.9332
21.35	2.1697
21.36	2.119
21.37	2.1041
21.38	1.4544
21.39	1.376
21.4	1.5386
21.41	1.7388
21.42	1.7607
21.43	1.7074
21.44	1.4796
21.45	1.9981
21.46	1.8541
21.47	1.7353
21.48	1.7158
21.49	1.2715
21.5	1.8216
21.51	1.7642
21.52	1.8604
21.53	1.5559
21.54	1.4192
21.55	2.1297
21.56	1.2667
21.57	1.3574
21.58	1.3405
21.59	1.4141
21.6	1.404
21.61	1.447
21.62	1.2181
21.63	1.1727
21.64	1.442
21.65	1.6611
21.66	0.978
21.67	1.3383
21.68	1.6783
21.69	0.9798
21.7	1.3653
21.71	1.8392
21.72	1.5763
21.73	1.0261
21.74	1.9706
21.75	1.106
21.76	1.2309
21.77	1.5988
21.78	1.7993
21.79	1.6706
21.8	1.2402
21.81	1.0809
21.82	1.4993
21.83	1.23
21.84	1.0502
21.85	1.5809
21.86	1.1941
21.87	1.5988
21.88	0.9475
21.89	1.4587
21.9	1.599
21.91	1.5556
21.92	1.6023
21.93	1.3967
21.94	1.0539
21.95	0.9201
21.96	0.9629
21.97	1.6589
21.98	1.1204
21.99	1.5964
22.00	1.0244
22.01	1.862
22.02	1.3135
22.03	1.4005
22.04	1.6582
22.05	1.6216
22.06	1.4562
22.07	1.4645
22.08	1.7699
22.09	1.1659
22.1	1.4398
22.11	0.9744
22.12	1.4957
22.13	1.5268
22.14	1.368
22.15	1.1586
22.16	1.5869
22.17	1.3647
22.18	1.2428
22.19	1.0545
22.2	1.5523
22.21	0.9557
22.22	1.5243
22.23	1.4818
22.24	1.3126
22.25	1.6198
22.26	1.2807
22.27	1.5383
22.28	1.2944
22.29	1.6429
22.3	0.8808
22.31	1.1861
22.32	1.4607
22.33	1.3678
22.34	1.6207
22.35	1.4035
22.36	0.9163
22.37	1.4946
22.38	1.8518
22.39	1.4887
22.4	1.3604
22.41	1.3515
22.42	1.485
22.43	1.514
22.44	1.5001
22.45	1.3728
22.46	1.2896
22.47	1.4711
22.48	1.2181
22.49	1.0936
22.5	1.2489
22.51	1.7687
22.52	1.191
22.53	1.3186
22.54	1.1815
22.55	1.4602
22.56	1.2678
22.57	1.1651
22.58	1.3049
22.59	1.1828
22.6	1.3016
22.61	1.3137
22.62	1.3858
22.63	1.2676
22.64	1.6554
22.65	1.4967
22.66	1.8707
22.67	1.4448
22.68	1.7549
22.69	1.3308
22.7	1.6966
22.71	1.0626
22.72	1.1941
22.73	1.2584
22.74	1.3734
22.75	1.049
22.76	1.1958
22.77	0.8154
22.78	1.0567
22.79	1.6128
22.8	1.0341
22.81	1.3866
22.82	0.8892
22.83	1.3571
22.84	1.8856
22.85	1.1962
22.86	1.0994
22.87	1.3285
22.88	1.5715
22.89	1.6542
22.9	1.018
22.91	0.9767
22.92	1.22
22.93	0.8696
22.94	0.7642
22.95	1.2614
22.96	1.473
22.97	1.5801
22.98	1.147
22.99	0.4062
23.00	1.0388
23.01	1.621
23.02	1.2191
23.03	1.1178
23.04	1.1025
23.05	1.4846
23.06	0.9734
23.07	0.7662
23.08	1.1894
23.09	0.983
23.1	1.0601
23.11	1.7081
23.12	1.52
23.13	0.9031
23.14	1.3977
23.15	1.4739
23.16	1.0758
23.17	1.0063
23.18	1.0147
23.19	1.4164
23.2	1.1264
23.21	1.4164
23.22	1.3619
23.23	1.1325
23.24	1.4628
23.25	1.3818
23.26	1.1369
23.27	1.0987
23.28	0.481
23.29	0.3214
23.3	0.7198
23.31	1.5332
23.32	1.3751
23.33	1.4229
23.34	0.9518
23.35	1.1258
23.36	0.9729
23.37	0.7031
23.38	0.9808
23.39	1.4555
23.4	0.9575
23.41	1.5629
23.42	1.0142
23.43	0.4969
23.44	1.3597
23.45	1.2589
23.46	0.7251
23.47	1.0063
23.48	1.6043
23.49	0.9766
23.5	1.1761
23.51	1.2702
23.52	1.0725
23.53	1.0493
23.54	1.2299
23.55	1.1686
23.56	1.1008
23.57	1.5659
23.58	0.8519
23.59	0.7654
23.6	0.3793
23.61	0.6986
23.62	1.0867
23.63	1.4809
23.64	1.2845
23.65	1.0319
23.66	0.9517
23.67	1.3803
23.68	0.9838
23.69	1.2371
23.7	0.8086
23.71	1.0276
23.72	1.233
23.73	0.6779
23.74	1.2837
23.75	1.5953
23.76	0.8893
23.77	0.8806
23.78	0.7508
23.79	0.794
23.8	1.4245
23.81	0.4948
23.82	0.9575
23.83	1.3845
23.84	1.3159
23.85	0.5708
23.86	0.8701
23.87	0.9079
23.88	0.8867
23.89	1.4966
23.9	0.85
23.91	0.966
23.92	1.1227
23.93	0.8503
23.94	1.4922
23.95	0.5184
23.96	0.3165
23.97	0.6498
23.98	1.1515
23.99	1.3674
24.00	0.9247
